Filename,HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,MinAvgLapl,IQR,Deviation,C1AreaProp,C2AreaProp,C3AreaProp,C4AreaProp,HistBin1,HistBin2,HistBin3,HistBin4,HistBin5,HistBin6,HistBin7,HistBin8,LaplHistBin1,LaplHistBin2,LaplHistBin3,LaplHistBin4,LaplHistBin5,LaplHistBin6,LaplHistBin7,LaplHistBin8,SiftNumKP,SurfNumKP,AkazeNumKP,BriskNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,MaxX,AvgMaxX,MaxY,MinVar,Output
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-5.jpg,122.31005859375,1071.5950257778168,846.4551670514047,105.6318359375,2909.342025756836,293.14587077498436,627.5734229981899,47.0,1.5633097481867608,0.3641357421875,0.1878662109375,0.343505859375,0.36798095703125,79,787,2617,4747,6532,1544,74,4,4,11,81,1375,12599,2183,122,9,106,83,3,49,52,69,0.4811230902578317,48720,48205.0,75177,123.80426772404462,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-6.jpg,104.320556640625,1269.9247092604637,671.4891600459814,106.601318359375,900.2196655273438,313.0680381953716,470.77324292063713,39.0,0.935769148883903,0.321044921875,0.17987060546875,0.28662109375,0.3408203125,544,1297,4224,6620,2658,813,192,36,10,64,423,4517,10842,486,38,4,130,72,13,139,53,200,0.3533575843362247,35250,34848.0,45516,130.9628540640697,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-8.jpg,102.91851806640625,1304.0086805187166,400.4791300147772,129.46006774902344,1072.033920288086,155.27122086286545,262.43952485919,49.0,1.060218932525538,0.31866455078125,0.1461181640625,0.2784423828125,0.33465576171875,666,2042,3120,5786,4271,472,26,1,1,2,2,60,1257,14150,870,42,108,80,9,58,47,86,0.267956636466232,39387,38611.0,50259,136.89748206548393,0
dustless/ESP_011314_1585_RED.NOMAP.browse-Block-9.jpg,159.3643798828125,297.62760327756405,427.0172439664602,76.5615234375,386.378662109375,63.57726067304611,139.28449580073357,19.0,1.0,0.33367919921875,0.03106689453125,0.24755859375,0.35931396484375,5,15,72,516,6690,8818,263,5,3,11,270,15342,735,19,2,2,23,49,1,7,12,18,0.3074844210755591,27333,26977.0,41379,41.20006799791008,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-1.jpg,59.61114501953125,1035.7562014721334,1380.8507472127676,83.33091735839844,616.1210784912109,988.7474722862244,1148.6445609927177,29.5,1.809375230030092,0.38812255859375,0.35504150390625,0.38726806640625,0.38818359375,1995,8451,4721,591,221,169,165,71,19,1517,6345,6088,2229,178,7,1,46,66,0,13,9,56,0.5965298895742379,116235,112386.0,107979,498.0830573635176,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-10.jpg,111.1387939453125,5473.605858311057,1237.3907142728567,85.12998962402344,1555.831787109375,433.8175667524338,1024.7189840078354,120.0,7.028641714988579e-05,0.3299560546875,0.2354736328125,0.30499267578125,0.349609375,1111,4940,3042,1803,1145,595,854,2894,6,190,1653,8815,4688,908,106,18,163,109,22,181,112,187,0.4864940044926662,112053,111709.0,134799,461.22900206502527,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-11.jpg,198.95355224609375,3330.7522981725633,822.5530464313924,159.96917724609375,2070.6220092773438,519.6449007987976,795.3059728145599,27.0,0.000911369332421964,0.2471923828125,0.12115478515625,0.1865234375,0.31280517578125,214,1025,673,360,314,638,6386,6774,14,129,1483,13676,839,183,42,18,47,55,3,124,53,108,0.34487238865272674,69237,68249.0,78438,350.06287637911737,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-12.jpg,201.56561279296875,913.8912027738988,925.5673186443746,149.08164978027344,1260.5777435302734,229.79749032855034,703.4208239912987,43.0,0.5795180722891566,0.2940673828125,0.0888671875,0.21502685546875,0.3330078125,8,22,66,144,1200,4249,5881,4814,45,1411,14208,456,151,76,29,8,23,63,4,125,11,102,0.37947302051618986,94287,78265.0,56649,222.8725241953507,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-13.jpg,188.8843994140625,220.1511872857809,407.7707274220884,93.7646484375,920.4589233398438,56.8927820622921,229.80360960960388,18.0,1.33267845448592,0.22906494140625,0.02655029296875,0.1068115234375,0.33270263671875,3,10,14,55,152,9609,6373,168,136,15922,212,52,39,13,6,4,4,28,2,34,5,28,0.38073669521162123,56778,53487.0,44376,103.83901365816486,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-14.jpg,192.9935302734375,331.2943917363882,159.43882751464844,76.0615234375,1231.0706634521484,64.23297917842865,126.44278809428215,23.0,1.3733552631578947,0.19140625,0.0225830078125,0.08367919921875,0.321533203125,1,1,6,26,413,5326,10443,168,171,15979,157,49,20,4,3,1,0,13,0,32,3,30,0.33642825651602104,113718,99682.0,44145,84.64535736726646,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-2.jpg,123.46600341796875,1852.6929360292852,1650.746659424156,88.21875,833.4172210693359,740.9417585730553,1134.2658402323723,55.0,1.301561439239647,0.39349365234375,0.36749267578125,0.39300537109375,0.39349365234375,138,671,3299,6009,2894,1866,1150,357,29,1362,7570,5176,1908,305,31,3,294,115,15,170,34,183,0.5720514821071251,124389,117702.0,101565,459.82559016533196,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-3.jpg,144.35076904296875,6953.312080707401,1242.7501480430365,99.82025146484375,1099.7357788085938,729.3818742632866,953.2203719317913,173.0,1.2723711654881213,0.361083984375,0.26568603515625,0.3544921875,0.362060546875,1210,3913,1211,816,809,1032,2707,4686,139,2303,8734,3777,1152,242,33,4,134,83,7,145,75,189,0.6146453857421875,90381,90031.0,86232,403.50555029604584,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-4.jpg,94.5689697265625,2405.0180703252554,1954.9858101569116,92.95225524902344,898.4530639648438,938.837256193161,1235.7381957769394,42.0,0.9120932491500728,0.388427734375,0.36395263671875,0.38775634765625,0.38848876953125,203,3998,7019,2288,823,739,712,602,36,1411,6421,5413,2498,535,59,11,251,121,5,122,35,162,0.5615080814735562,102054,99587.0,111564,346.757617530413,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-5.jpg,116.7012939453125,5727.4194416850805,1173.4553227983415,127.667724609375,1487.7807006835938,706.136270403862,1049.9317820966244,145.0,0.7717383362822863,0.35662841796875,0.2822265625,0.35064697265625,0.35736083984375,994,4979,2862,1164,1093,1030,1540,2722,240,2316,7016,4503,1729,495,69,16,185,127,19,123,82,203,0.5993043899536132,109587,109379.0,99435,514.0210794424638,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-6.jpg,113.967529296875,1541.266645848751,3809.1312828063965,148.20664978027344,1253.6093139648438,2059.960790812969,2476.9602701067924,51.0,2.141358444627448,0.39556884765625,0.38909912109375,0.39556884765625,0.39556884765625,228,1392,3591,5491,3517,1634,491,40,55,1789,5646,5137,2781,827,143,6,281,159,29,447,68,245,0.6042095259124157,120999,120546.0,126096,664.5593434302136,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-7.jpg,81.95648193359375,2426.925535377115,1937.7152211666107,80.49510192871094,595.7172241210938,900.7364883124828,1165.0989845693111,42.0,0.5137332078377684,0.3814697265625,0.30877685546875,0.380126953125,0.3817138671875,726,7023,4674,1359,822,760,729,291,65,1095,4432,6081,3714,890,102,5,92,74,0,49,8,74,0.5866115757063324,117768,115163.0,123093,609.838785677217,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-8.jpg,85.0042724609375,1802.2858704179525,1847.3418192267418,67.77288818359375,620.5280609130859,834.3704789876938,1069.428537338972,43.0,0.5309734513274337,0.3846435546875,0.31683349609375,0.382568359375,0.3848876953125,442,5407,5950,2031,1231,763,478,82,7,553,3776,5913,4407,1491,214,23,185,94,9,166,37,209,0.5063426597445619,111282,110414.0,110835,517.775536547415,0
dustless/ESP_011335_1005_RED.NOMAP.browse-Block-9.jpg,121.9161376953125,3707.4956526607275,1884.4435146413743,112.349365234375,922.7601165771484,1161.0121132731438,1551.66463637352,103.0,0.10363069787665773,0.3797607421875,0.35784912109375,0.37933349609375,0.37994384765625,1014,2438,2691,2577,2362,2714,1928,660,37,707,4120,6978,3601,805,126,10,244,124,20,219,86,224,0.621500254612343,114876,113973.0,135801,647.6851602578536,0
dustless/ESP_011348_0950_RED.NOMAP.browse-Block-38.jpg,146.1982421875,1137.5174627304077,2761.3704642616212,13.392333984375,111.943115234375,89.44657266139984,99.6545113325119,44.0,1.0,0.36492919921875,0.0069580078125,0.29534912109375,0.37890625,7,135,968,3445,6069,4361,1310,89,81,1703,8991,4597,825,161,23,3,245,128,21,329,64,229,0.5078537211698644,46548,42424.0,46734,83.23298549093306,0
dustless/ESP_011370_0980_RED.NOMAP.browse-Block-1.jpg,149.17156982421875,3084.3049754165113,164.24961915239692,22.28948974609375,197.95530700683594,33.774615705013275,70.61884066462517,82.0,0.0002318437373210456,0.31048583984375,0.022216796875,0.1827392578125,0.35479736328125,341,1169,1700,2109,3324,3629,2711,1401,18,343,10645,5228,106,29,12,3,16,31,0,9,11,15,0.5488477295520259,116913,113385.0,123825,231.40452324505895,0
dustless/ESP_011393_1525_RED.NOMAP.browse-Block-23.jpg,119.427978515625,1540.380921304226,595.9613448940217,15.768417358398438,78.96922302246094,43.75821539759636,62.58555540442467,57.0,4.0036429872495445,0.2718505859375,0.00311279296875,0.151123046875,0.359130859375,111,1653,2844,4307,4634,2633,182,20,51,947,12132,3132,100,16,4,2,30,56,0,43,7,45,0.4370499816595339,37509,36577.0,48396,74.54854565486312,0
dustless/ESP_011396_1115_RED.NOMAP.browse-Block-5.jpg,139.59686279296875,1496.3348558805883,196.4305816553533,74.92962646484375,1083.911865234375,19.69059619307518,194.54711604118347,56.0,4.085101789685024,0.27679443359375,0.07891845703125,0.19940185546875,0.32452392578125,12,443,1456,5278,3792,3674,1595,134,1,2,10,99,8558,7607,92,15,49,53,4,16,29,31,0.4043280508003983,49488,48397.0,45510,111.97085142321885,0
dustless/ESP_011398_1275_RED.NOMAP.browse-Block-10.jpg,116.57318115234375,3028.138809558004,282.70055555924773,19.631576538085938,365.79026794433594,59.96770519018173,105.47316631674767,96.0,7503.0,0.31756591796875,0.00421142578125,0.17718505859375,0.365478515625,984,2452,2812,2890,2605,3156,1467,18,3,15,179,2968,11017,2064,125,13,2,28,0,5,3,2,0.5417373956418505,45177,44347.0,113628,80.83372065331787,0
dustless/ESP_011398_1275_RED.NOMAP.browse-Block-13.jpg,125.0833740234375,1734.2766181081533,826.8259993456304,17.29290771484375,107.12445068359375,46.573946952819824,67.75652074813843,61.0,6.1234567901234565,0.2763671875,0.00299072265625,0.10369873046875,0.36627197265625,222,804,3423,3867,4592,2865,455,156,15,233,4731,9928,1399,69,7,2,14,65,0,15,7,27,0.5146103690652286,41682,41061.0,71616,99.89900255110115,0
